TITLE,NEIGHBORHOOD,SQUARE_METERS,NUM_OF_ROOMS,ADDRESS,DISTRICT,RENT_PRICE,RENT_PRICE_BY_SQ_METER,RENT_BY_ROOM,ENERGY_CERTIFICATE,uuid,uuid2,uuid3,uuid4
"Piso en venta en ROMERO ROBLEDO, 5",ARGÜELLES,70,1,ROMERO ROBLEDO 5,CARABANCHEL,881,12,881,E,80db6e6c-5dd5-4c1f-ba37-0b9d5584b089,1fdb6eb5-b9eb-4fb5-ab5a-11d89d907461,ba1edd91-45ce-493e-abc4-8947bcfd4e98,f87de597-3ef7-4689-8e85-45562e323dd5
Piso en venta en Ciudad Universitaria,MONCLOA,200,4,,CARABANCHEL,2124,10,531,,edf51f46-027b-4912-800f-3c4c74d20a9a,db4e2249-a6ad-4c5e-9766-46784011a190,2321c38a-a779-4a7f-af74-de12d9d7e6bc,978eb4cd-915b-4568-a5cf-078005aa7855
Piso en venta en calle Valdesangil,VALDEZARZA,89,2,Calle Valdesangil,CARABANCHEL,1135,12,567,E,a714acc1-e105-48f3-8ba2-9455590055f1,3b5b85fe-0293-4dff-85b4-f31558bc7d5c,943a3801-d7c9-4642-b23d-e2dc5f0d7126,77f58635-e87b-4548-97f2-a79fd288afb4
Chalet pareado en venta en RAFAEL VILLA,EL PLANTIO,340,4,RAFAEL VILLA,CARABANCHEL,2126,6,531,,370cb688-714b-432f-8999-d299b2c836ba,9e0d1f58-0362-442b-a4e6-cdda97740306,966ba87d-47b5-4cec-a736-29a5e4b9d07f,51736848-c56e-4f46-a106-85879a71bfec
Piso en venta en Ciudad Universitaria,MONCLOA,360,5,,CARABANCHEL,2347,6,469,,cc3eb494-6eb5-4eaa-8977-53c813d69797,f086a338-b8a8-4ce1-b6a1-c4fa50cc321b,14e9d172-0171-44a8-9b16-75cb10512cad,4dc19cf4-4a3b-4257-9476-e3e21e99dcee
Piso en venta en calle de Juan Álvarez Mendizábal,ARGÜELLES,131,4,Calle de Juan Álvarez Mendizábal,CARABANCHEL,1724,13,431,,21e939ea-55b4-429e-9d5d-105cfde74267,cb63b694-b4c1-4d40-a54b-524cec93670e,a67434f5-49e8-47b2-8997-e7e672b598c6,5b03c4ab-4528-4377-9284-8e2c9ab809fc
Casa o chalet independiente en venta en Aravaca,MONCLOA,533,6,,CARABANCHEL,51191,96,8531,E,a001b836-7539-4eb9-a002-e6220e0e51fc,fc2af5ed-e592-40c8-bf55-68a46a99fae0,c8487679-e543-41c9-af33-72f4925a238b,27d825da-e540-400d-a49a-c7d5efb34219
Casa o chalet independiente en venta en Casa de Campo,MONCLOA,181,5,,CARABANCHEL,2410,13,482,E,aba23cdc-deb4-4d9a-88f6-952f2ab35d46,ca9d50b5-34db-488e-950e-60cd0dc675ff,27865af5-e3fa-4bc8-8401-94b0be28c2ab,9e1e2ecd-0307-4468-bfc2-da34394bc758
"Casa o chalet independiente en venta en Urb. Diplomáticos, Aravaca",MONCLOA,664,6,Urb. Diplomáticos,CARABANCHEL,51191,77,8531,,85f4f133-d8b8-4420-8659-a7a7dcfaafa3,9d7a6b9c-09b0-4203-a1f8-af838cb95587,dae50706-ca66-4b36-91ec-676d3674e793,56b23d4b-84d6-4c23-aa4f-6a158a87423e
Piso en venta en Valdezarza,MONCLOA,152,3,,CARABANCHEL,2103,13,701,,b28a4bbb-59c0-4472-89f1-76f6727b0682,701116d3-a035-49b7-89c4-ea8efd3ee69f,2cce6acc-7ae0-4a17-8d36-92c7fc1f039b,77af4443-4b90-4487-bc4e-a28eaabb6503
"Piso en venta en plaza de España, 10",ARGÜELLES,231,4,Plaza de España 10,CARABANCHEL,2509,10,627,,a6f238df-1a4a-4863-a30f-696fae3edd24,c28eafc2-6b12-45d8-9b9a-66d35dfad7b6,fe155068-a054-43e8-b799-bf75cfe04f29,2bc3d081-4cd4-4809-b295-025e9f691dcf
Chalet adosado en venta en Jose Fentanes,CIUDAD UNIVERSITARIA,256,5,Jose Fentanes,CARABANCHEL,2103,8,420,,e120e84c-1a51-47c1-a5fe-1edd57cce3e6,14cb9836-7f1e-4bc9-8a1d-dd14cdaefde7,40cf5b7d-fa9c-450e-adaf-b3c4a7bd6239,062f096e-c663-4f0d-9471-f1d2f3db9163
Piso en venta en Argüelles,MONCLOA,80,2,,CARABANCHEL,1382,17,691,,25819205-4516-47df-bc87-6fce94392a78,cc9da9fe-fabf-4e35-bc0d-bdc0af174a48,fc6c1aa7-9c77-4e4d-bb5b-577f98beb9ba,e6dd0de0-d389-44bc-bd3e-7b436f24160a
"Chalet pareado en venta en avenida Valdemarin, Dario Aparicio, 15",VALDEMARIN,358,3,Avenida Valdemarin 15,CARABANCHEL,537,1,179,,5df8982f-4f41-45a8-bea7-ae1c98249ab7,4cc023c4-175a-472c-a2a2-3a65cd8d7d4a,0c201597-5cc4-4c07-b85c-afe9d97190bb,7ff04575-4a87-4cdb-8ab0-d6edad62a76c
Piso en venta en Argüelles,MONCLOA,208,4,,CARABANCHEL,2514,12,628,,c23f6a2d-a6aa-481c-a9bb-3181ca17f9a5,dc7b981e-4c0c-4e78-9a52-8dcdde661439,73f74fe8-9b46-4565-a590-c621a00be822,c05c51a1-b6ff-4c0d-80c8-fb716393d2f1
Piso en venta en Artesa de Segre,CIUDAD UNIVERSITARIA,171,4,Artesa de Segre,CARABANCHEL,1712,10,428,,5e2b9c54-365a-4402-adf3-d3e45dc6eca4,9f4a61b8-2fde-4ded-9442-287e96dd2f3b,0354f841-cc6e-4c71-a3e0-b00303fe2aee,eadd74ac-387b-4ea8-a4ab-c533f49edde6
Piso en venta en Argüelles,MONCLOA,111,3,,CARABANCHEL,1966,17,655,,1e530959-e9ad-45f4-a5a9-24d88dbc176d,d4ff1f43-865a-40c2-9a9f-faf176539940,8b52880d-96ea-4abf-a915-3d7ba81a349e,2d5ac52b-39b3-4f95-8a93-9ff81d5a8b07
"Piso en venta en Urb. aravaca, Valdemarín",MONCLOA,60,1,Urb. aravaca,CARABANCHEL,1311,21,1311,E,5c948c55-c02a-424b-b388-1e3c2ddbb133,1b6cd752-622c-4f6b-957a-5d84226e162c,f4fa8caa-2f77-4095-a1b6-b8d95cd1cf89,7608a2b1-0530-4762-a29a-65569a7b98a7
Piso en venta en Ferraz,ARGÜELLES,264,5,Ferraz,CARABANCHEL,6992,26,1398,,22f32be9-a347-49fa-abd4-cf6ec5e552ce,55c4f0de-b130-4f4a-b30d-60b33d3bc3da,74a39e8a-9af3-4492-8ce7-a67a97ff69ac,217f1fc0-5582-4cd7-b6a1-7191cca3de2c
Casa o chalet independiente en venta en El Plantío,MONCLOA,700,7,,CARABANCHEL,11444,16,1634,,60636de4-cfbf-4f0a-a72e-db58e839c696,814a6128-90aa-4ad9-a951-31a5d236a750,9104b88f-1a3d-412e-aa01-6bfa240b0a3a,1137dbba-a815-4729-bf60-cacbaca82265
Piso en venta en Aravaca,MONCLOA,144,3,,CARABANCHEL,2275,15,758,,34025580-555e-4202-9a0f-0d574c587ea2,4e138044-a682-4e84-9433-6569ae57307a,cb9b694d-8650-4b1a-975e-3d6b8bdd7e37,c06884d2-624e-489d-86a8-ec6b4b7c640b
Casa o chalet independiente en venta en avenida de Valdemarín,VALDEMARIN,700,8,Avenida de Valdemarín,CARABANCHEL,58234,83,7279,E,10e5f4e8-411b-42e9-a19c-a60c3cfccc08,13696bd9-92d0-4c15-b7ff-4647c4fdad4a,00c060db-5a2a-4825-8be9-1557e3f3db52,b7b271d2-263d-4a72-b9e3-64ef1de37187
Piso en venta en Casa de Campo,MONCLOA,125,3,,CARABANCHEL,1712,13,570,,dde6acfb-578b-4002-9eb1-7ca1f424a9ed,99d2eb1c-3c2d-41be-9cc9-213e95e7a142,9a9e003c-8f04-4efe-a630-54603d7dab75,e85ccaeb-0767-47ba-a99b-2b5274d4218f
Piso en venta en Magdalena Diaz,VALDEZARZA,108,2,Magdalena Diaz,CARABANCHEL,1553,14,776,,1e0ec391-51f5-46e1-9d9c-f3698e02efba,e8cde045-fe23-41f9-aacf-6f08072727c3,90ba18af-0e5d-4ec0-9918-0687e7dfd816,71821c8f-20d8-4738-b3fa-4753ff32b9b7
Casa o chalet independiente en venta en Aravaca,MONCLOA,422,4,,CARABANCHEL,1265,2,316,,9d6d9925-29d7-4e53-90fa-c573b155df45,0d3cd877-f4d0-4d1d-9c25-e380e29e72e4,29eebbda-ade4-47e0-a04a-7db4f0642206,625ad6fe-6c5a-4317-8203-2207144d305e
Casa o chalet en venta en Aravaca,MONCLOA,306,4,,CARABANCHEL,2512,8,628,,cac96e1e-ba24-4ac4-bd2a-50c6635443b8,8a3a23e3-9607-4128-bfd0-c25209acf080,455a28b0-51c7-4b98-b8bb-9a1f687c161c,0544aa11-7d0d-422c-a716-5ca0b343ea28
Casa o chalet independiente en venta en calle Isidro Dompablo,CIUDAD UNIVERSITARIA,261,5,Calle Isidro Dompablo,CARABANCHEL,1955,7,391,,9c62ea2c-c1bf-4cba-a066-470adfa9b57c,773d9b69-05c7-42c3-9fec-261161b97ac2,210c52cf-60bf-45fa-b0b7-b45fc8068a98,5cc6826a-bce6-4d47-b6d1-53d324b343d1
Piso en venta en Ciudad Universitaria,MONCLOA,131,3,,CARABANCHEL,1989,15,663,,ae3d6132-6819-4c65-9f44-64bdf88188d1,df34211d-bcdc-4759-bacf-cd2c05e5568f,2871519e-a07d-4ea3-baaa-a3ac82a5c584,313203a1-2840-4a3e-8f16-2393f4021b31
Casa o chalet independiente en venta en Aravaca,MONCLOA,450,5,,CARABANCHEL,17213,38,3442,,9997646d-6408-424f-a8f1-74ace4037fef,6381a523-710e-44b2-a508-13469d19043d,3de6b5b9-ffec-40d8-8887-53f604e61b7f,e7de522e-8d7f-41fe-8254-180833b9909f
Chalet pareado en venta en Aravaca,MONCLOA,370,4,,CARABANCHEL,2410,6,602,,9985b7ee-10e8-4028-be42-f7d57df6b989,d634d99c-fbc1-4191-9e2f-446cc89c9959,bfa915e8-8325-42ad-845e-a6e281399c08,58422119-7f42-42f6-8885-12a71b5ec982
Casa o chalet independiente en venta en Anita Vindel,ARAVACA,189,7,Anita Vindel,CARABANCHEL,2115,11,302,E,5232833d-64a1-4b97-ae29-20bea6d090fc,3b8e44f7-40c5-431b-ac6b-a0f6690e93ac,dbcf6557-daa1-4610-b351-9e1fcae2a52f,c331d278-251b-44b1-8c88-0dcbd67ccd71
"Casa o chalet independiente en venta en Urb. VALDEMARÍN, Valdemarín",MONCLOA,550,4,Urb. VALDEMARÍN,CARABANCHEL,19939,36,4984,,1ba32609-2e18-493d-9216-6b99bbc0b1ec,988dcc3c-03c0-482b-b2a5-f5516b8180fe,50c41892-6c3c-4b71-80b7-3f4997c7347e,a5568b3c-1136-4863-8ffa-43a263b8fdb3
Ático en venta en Argüelles,MONCLOA,56,1,,CARABANCHEL,2126,37,2126,D,92c45b2d-c659-4eca-a7e3-c11a47ade3f0,9b2d2a45-4b9b-4e5d-80a5-01d58b617bc4,50e41033-871b-4e72-97e5-ff91e40b827e,0c60c116-f23f-456c-b3df-13efdedab024
Chalet adosado en venta en ronda Buganvilla del Rey,ARAVACA,247,5,Ronda Buganvilla del Rey,CARABANCHEL,2517,10,503,C,5430c9c4-5039-4099-b9ae-e4134be149f9,8108237e-eb4a-4920-a42d-5400f745ecd8,6a8e8bf2-a2a7-40d3-9fc7-1762f6c505be,5e81bc98-dea4-42e5-bfee-61dc420a7eca
Piso en venta en avenida del Doctor Federico Rubio y Galí,CIUDAD UNIVERSITARIA,141,3,Avenida del Doctor Federico Rubio y Galí,CARABANCHEL,1733,12,577,,c63c87d4-beac-471a-98c9-b3090328f440,eab005d6-9f29-44b5-ab2c-dccf765d1f7b,e2ba0f30-4849-474d-9e86-77657b44cb67,5a69ef40-2fa5-4aa5-af3a-9f6af93f6d63
Piso en venta en calle Aurora,VALDEZARZA,54,1,Calle Aurora,CARABANCHEL,740,13,740,,d3c94adb-c807-4e52-868b-8cfb0d2bde11,876b3b0b-c04f-4f9a-9a88-b968cebac0af,fdebc54b-f5c3-4047-b892-67e04627b573,65abe6bf-0445-471e-9ef0-88be7ae7c6ed
Casa o chalet independiente en venta en El Plantío,MONCLOA,992,7,,CARABANCHEL,11444,11,1634,E,364bc452-7fce-4e7e-971c-0164566dde4c,8ac1b908-90b0-40cf-83db-ba00ecc578f6,b78cd32f-5bfc-4f04-8e4c-c98d15d86c69,3e4c2a09-65e7-4434-8a40-361dc3b79ea5
Piso en venta en Argüelles,MONCLOA,235,4,,CARABANCHEL,2517,10,629,C,116426bb-1e50-4a26-a436-4f2a1185f64e,1bb76585-27b5-455e-9659-82dfd715cd2f,d423d0a3-1413-488c-86da-0a8c8b6912d9,6f35bac4-8da3-47fd-a9b6-8122ffa2dca3
Chalet adosado en venta en Ciudad Universitaria,MONCLOA,399,5,,CARABANCHEL,1536,3,307,,b33da208-db19-4b18-982e-7a3f6cac4ee3,128f98c8-8b58-454c-9f0c-3415bd7959df,18af01d1-fb7f-4269-9327-be8ac6b915cd,8475538d-2d02-419b-9189-b6d787599faf
Dúplex en venta en Valdemarín,MONCLOA,424,5,,CARABANCHEL,3649,8,729,A,346be462-ef2a-4759-8c75-5fb0d85600e3,e7072255-7ff9-4cd9-a726-752b53ee5358,85739ff5-8cff-4b67-aa84-ce20942616f7,a70785b9-b332-4f7c-b0f7-0af671a996e3
Dúplex en venta en Ciudad Universitaria,MONCLOA,424,5,,CARABANCHEL,3649,8,729,A,72ddee19-ccbd-413d-bc5e-8b560b08375c,325816b1-246e-4b27-af1a-49661c597465,06de9369-7ad1-4850-ad4e-a9d1251782db,6313b7ad-6c63-4023-a7b2-cf13b9c54086
Chalet adosado en venta en Ciudad Universitaria,MONCLOA,400,4,,CARABANCHEL,4547,11,1136,A,f946b007-6af2-4e8a-b05c-ef79eb020a21,3b48ef7e-8fe0-4439-a6c1-26ed82724676,97b09599-da3d-4f57-abf6-713558eb9aa5,8fe87eb0-8afd-47a7-858a-46d75b6f5cbc
Ático en venta en avenida de Valdemarín,VALDEMARIN,160,4,Avenida de Valdemarín,CARABANCHEL,2417,15,604,,55777bf9-c209-4cb0-8390-69261a949bf2,3ff734e8-733e-42e5-b424-118c0f03d73c,e881a3a3-291b-4419-b6e6-8c201a55e78a,28595944-2c85-475a-b89b-eda0761d4609
Ático en venta en Argüelles,MONCLOA,129,3,,CARABANCHEL,2012,15,670,,0d48d7d0-aee5-4493-858c-01b8e75614f8,7411fbf3-3561-4c2b-aa53-57e65234fc84,a2043689-a8ff-4489-9620-6e216c61b6f4,dcdc0fb2-555b-4722-84a3-df7875060b60
Piso en venta en Valdemarín,MONCLOA,168,3,,CARABANCHEL,2126,12,708,E,c9090bd6-257b-41ef-a427-4a7a55ba79c6,965709da-5f6a-4802-9d48-2ef0571749e1,4825e2f4-54be-48cb-b9ff-d10d2809319c,e8a5302f-2b2f-4ac1-ac34-88bfdfcb414e
Chalet pareado en venta en Aravaca,MONCLOA,378,5,,CARABANCHEL,1536,4,307,E,9dad2aa8-eb9a-4066-b7c1-eb6996c02a2d,cc1ee240-88e7-4e22-bff2-e0a3f1323aeb,5b40129f-98df-43cc-9b69-274e0278cbd9,3898fd2c-39c6-4d55-a67b-e838295e67b7
Piso en venta en Argüelles,MONCLOA,252,4,,CARABANCHEL,2454,9,613,G,6c42791a-fb4f-443e-9604-018d0b4927a6,2d3df0d5-d91c-44de-8c23-cf3294387303,59ac9209-7322-4677-905c-d0855ed5e46e,97cd2b4a-ff49-4aeb-9de0-5ae4efa52abd
Casa o chalet independiente en venta en El Plantío,MONCLOA,634,6,,CARABANCHEL,20661,32,3443,E,99c11f47-6602-44ba-a1da-de546d42c2e8,3871100c-edd8-45cb-8e57-d9510bf2603b,d29fddf8-ad28-4d92-82d5-0891b508ad90,2ff6f53c-17c4-43b6-a398-6e2b0bc4f172
Chalet adosado en venta en Aravaca,MONCLOA,239,6,,CARABANCHEL,2389,9,398,C,1d3a831a-684c-434c-b947-5c5b756d5b97,766112cd-c319-433d-a578-21a79a23b5ad,ac576f87-c5cf-4d78-afed-4095ac97c8c6,8baa5e60-5eb3-48eb-85c4-69390b79e9e6
Casa o chalet independiente en venta en Aravaca,MONCLOA,700,6,,CARABANCHEL,8202,11,1367,F,7301a8d1-d58a-4a49-8abd-758b7e4e360f,27444c2b-538e-4865-8331-c5dfb8820676,1d6ad89c-8191-4cdd-94a1-3009cbacbd30,449ce3cf-621a-4c74-beeb-3946bbf8a9c1
Casa o chalet independiente en venta en Aravaca,MONCLOA,486,4,,CARABANCHEL,1536,3,384,A,6217bbfa-85ea-42d3-849c-d62986b01033,115dc752-31bf-4acd-9d72-b8598087fb23,bbd49838-07c0-41d1-abb1-118471ef00df,015a56df-08e3-42b2-91fd-8da96a1ac227
Piso en venta en plaza de José Moreno Villa,ARGÜELLES,148,3,Plaza de José Moreno Villa,CARABANCHEL,2012,13,670,,6a665859-4eee-4382-bb15-187779c6bc8f,ac86c6fa-9b4d-4845-954f-063b87213920,ee2626d5-e267-4447-9db2-f5cac6ce3fe4,8398e43c-f17a-49d0-bc9e-4232a97e42d6
Piso en venta en Argüelles,MONCLOA,213,4,,CARABANCHEL,2514,11,628,,304904a6-e6c1-47b8-9614-59b0f801365b,73cd8947-7fe0-44d1-acc9-5644fe42228f,9fd3e878-64eb-481f-823b-f6eff2561260,92a783c3-6c76-4ee3-ad55-121b3c609c85
Piso en venta en Argüelles,MONCLOA,297,6,,CARABANCHEL,2510,8,418,,30c42b05-6343-41d2-a682-65fa8ce21344,a38b81ce-0969-417b-9feb-e7b5925845ae,ee3a7e81-424c-4abe-b011-b60415742162,bbd349e8-b3c2-4804-8e97-403b98e01dbe
"Dúplex en venta en Urb. Valdemarin, Valdemarín",MONCLOA,292,4,Urb. Valdemarin,CARABANCHEL,2514,8,628,,1fef03ac-3ec4-465e-9f72-0ec8171f8e0a,431a3aaa-89f4-40d3-9d1d-8e916f7bf613,2de2cc1f-d501-49e3-8a9e-7cd408125418,16b7ce9f-df5c-4f25-ae8c-2eff4a76adc0
Piso en venta en Lucero,LATINA,63,3,,LATINA,762,12,254,G,8790a7ab-8bf9-4257-ae4a-f2779490860b,724c6c46-df15-45c3-9208-2185360e75cb,4b80be23-00e8-4473-a66b-c30d488b3320,530f7492-d809-4518-8f64-9c6885c07ed2
Piso en venta en Las Tablas,FUENCARRAL,90,2,,FUENCARRAL-EL PARDO,1508,16,754,,a2567978-60fa-48b1-9901-c872c7bdbea4,82f1772f-d48c-495b-8315-488808046511,345b2b42-d5f1-44a1-8485-1b8e7c116ff7,da8d2298-1b59-4e64-98c5-51af88b92372
Piso en venta en Las Tablas,FUENCARRAL,92,3,,FUENCARRAL-EL PARDO,1553,16,517,,f9e1b7f0-874a-465b-93ae-c994e81f482e,26c76180-a0aa-422b-aa1d-885118ce8515,f019f1dd-c2a1-4770-849d-8b77ecfdf8c8,f8d0e4f6-454b-4cc2-ab38-d35487bc377f
Piso en venta en Montecarmelo,FUENCARRAL,128,3,,FUENCARRAL-EL PARDO,1966,15,655,,8363179b-3cf0-45d9-8c6c-8625c5704eea,591e793f-664f-43ec-b0e8-fea38b86b1c1,073814b7-f653-4ba8-bf21-46940b0e5056,57e91dd8-2e9f-4c4b-97c8-6978a9ee667c
Piso en venta en La Paz,FUENCARRAL,124,3,,FUENCARRAL-EL PARDO,1712,13,570,,380ce6dc-3b33-4cd8-b08a-f3fc9db46092,ee67d3fc-bc66-4273-89a7-1a0d6fc01b8f,c4190f67-4002-407f-881e-b4d36d5d38ab,dc669f06-0092-41d2-8f38-3da94ee5dc4f
Piso en venta en calle Grañón,LAS TABLAS,80,2,Calle Grañón,FUENCARRAL-EL PARDO,1435,17,717,,a75dc292-3383-4573-a7b3-efacb8834343,ee119586-99a8-4c0d-97cb-58cbff71e164,3ef24b32-9a38-4497-956b-ac5ec8612f63,6acf2aa4-163f-4ac2-b67a-d0f8cfbedc41
Piso en venta en MELCHOR FERNANDEZ ALMAGRO,LA PAZ,142,4,MELCHOR FERNANDEZ ALMAGRO,FUENCARRAL-EL PARDO,1827,12,456,,962be9c0-a6b5-4628-8a3a-1b408038ab80,c7b02281-0abb-47f1-913a-c971ad0c4ba3,e3f192e8-eb25-4be2-b73d-a91f2119f4d6,cde5ab08-c1b3-4fc7-b87a-c453f9248cb6
Chalet pareado en venta en Peñagrande,FUENCARRAL,484,7,,FUENCARRAL-EL PARDO,2497,5,356,,e68e8a27-8fc1-4f67-9c0e-8b2c1061bcde,1a22e2b2-edb8-4729-8d5d-8d4a90927c17,7f286189-f0af-47bd-9ec7-41734faff9f5,3dee90e6-26d4-43ac-873a-0f3cfd8b3634
Chalet adosado en venta en Peñagrande,FUENCARRAL,488,6,,FUENCARRAL-EL PARDO,2514,5,419,,9a0d5fd5-1bac-4623-93c2-f0f2799324c8,fe640361-4e43-44ff-b683-6a409540c82c,9d123b70-e408-4f68-a178-e1e191e3d93c,0ccac992-0418-4a5b-a1f3-0a0488457ee7
Piso en venta en Pilar,FUENCARRAL,215,5,,FUENCARRAL-EL PARDO,2203,10,440,,7eb2cc98-d54d-4cd4-aea4-9e51f3f61742,e5b663f0-f4cb-43ad-9796-4f6a78742b7b,f762d8ec-fef2-4e18-a6fc-f674c8d6773d,c7c2ca11-cc95-4ac4-9aad-47093bfa6161
Chalet adosado en venta en calle Monasterio de El Paular,MONTECARMELO,285,5,Calle Monasterio de El Paular,FUENCARRAL-EL PARDO,2457,8,491,B,813e9613-3c6e-4b66-bdce-974aca7a6474,35728905-7494-473f-b160-fd3cb2a9c3db,96ae89bf-d532-44be-ae7e-a9cdbf2b4ed3,30d0cab8-5aeb-425e-83f4-3028889dd661
Piso en venta en La Paz,FUENCARRAL,220,5,,FUENCARRAL-EL PARDO,2510,11,502,E,2459f759-d59e-499b-b085-02b13a2999e4,42865e3d-6814-4959-9c9a-980cd3045a2d,6c44ba1d-a9ba-4673-b85b-6b6d2e737d49,f09624cd-c3d8-49e3-990a-fb9764a42d6e
Piso en venta en Fuentelarreina,FUENCARRAL,241,5,,FUENCARRAL-EL PARDO,2470,10,494,,f0cf5836-2117-4f9e-ab54-e1231330f6e7,24c8b402-170c-42e6-a61b-adcac7a6f2cb,8780130c-ee3b-4947-8dc7-3c41cc143acc,785ef87d-df04-422a-b359-8e4aa046ba6e
Piso en venta en calle de Ramón Gómez de la Serna,PEÑAGRANDE,120,4,Calle de Ramón Gómez de la Serna,FUENCARRAL-EL PARDO,1530,12,382,,b00f096c-ef71-4b56-8a5b-f822d7ced334,08ddabc4-06b5-42ed-96b9-45714a374c21,ef83a81f-77ae-4496-a824-a4082965b551,ba44b967-8014-4b0a-b8e3-fba3261524d9
Piso en venta en La Paz,FUENCARRAL,220,4,,FUENCARRAL-EL PARDO,2510,11,627,,5480ef0f-fa33-47a6-a871-f8cdddc1ad4e,5bf36a2d-366d-4362-a171-98cd9ce5e244,5e2ec898-b737-4808-bd4e-7e7510dd61d2,35015341-1ad8-4749-9646-09010ca6da5e
"Piso en venta en Urb. si, Fuentelarreina",FUENCARRAL,293,5,Urb. si,FUENCARRAL-EL PARDO,2512,8,502,,1ef0459b-c36d-48a1-b31f-0ea7eb04b0f3,a7b1d2c1-9f40-46ed-955e-4b3c74a0eee1,4fb62bbb-d3db-4bfa-ab2b-c4e7e2d4f59e,807508f6-b8be-44db-9f24-36fd50cd6aba
Piso en venta en calle de Pedro Rico,LA PAZ,104,3,Calle de Pedro Rico,FUENCARRAL-EL PARDO,1610,15,536,,044a0dcb-5303-4168-b226-246297958bff,f1f706f3-856a-4b9a-bc2d-927be4bf5183,1ab2cd91-fdee-412e-82d7-13313bef7a05,ff940b62-b5b6-4e3a-8cfc-58efd2fc9e1f
Chalet adosado en venta en Peñagrande,FUENCARRAL,500,7,,FUENCARRAL-EL PARDO,2374,4,339,D,321e1238-c5c6-4350-a2a6-d02ac3e6b3e8,9db7560f-9044-49fe-a225-44b4ed359eec,db8cc060-7913-47e8-af02-a73fc1b74ba7,c2f11806-001e-4e33-8c18-9719105766d8
Casa o chalet independiente en venta en Mirasierra,FUENCARRAL,319,5,,FUENCARRAL-EL PARDO,6992,21,1398,,cbb9d1f5-dfb5-48aa-af14-6473c8413795,1ae98a56-7ef5-4d7b-8ead-eef298899ea7,7da32337-5984-44c6-a41f-21dde7c202f0,2854f6ed-1873-4f73-817d-4c2ced6801e6
Chalet adosado en venta en Mirasierra,FUENCARRAL,380,4,,FUENCARRAL-EL PARDO,712,1,178,E,b074fbfe-68b3-4f48-a3d0-b57fe4210542,b78953a8-d35a-4d26-8364-705182693f08,8d172859-b704-45e3-a412-8e66c213bde5,b2777f96-8e56-4432-bbb0-6a11e6afea48
Casa o chalet independiente en venta en Mirasierra,FUENCARRAL,462,6,,FUENCARRAL-EL PARDO,2333,5,388,D,3334229c-b09f-4fdb-8638-a441c6229754,ff5f4930-bb7c-4d18-ad38-46a452125325,1ddbeaea-dce0-4dc4-bc5b-964106fc970b,4a65e7df-96d6-4391-890a-6a2c0558b030
Chalet pareado en venta en Peñagrande,FUENCARRAL,322,5,,FUENCARRAL-EL PARDO,2457,7,491,A,f4116bf4-6b15-4def-ba9e-d762c38c684e,24c0a6aa-599f-4d96-9756-bf83643359c1,72001eda-787a-4f95-926e-6e1f3a05598b,2909c069-2a84-4fc3-8b1e-407ca3f9c570
Piso en venta en calle de la Virgen de Aránzazu,TRES OLIVOS - VALVERDE,80,3,Calle de la Virgen de Aránzazu,FUENCARRAL-EL PARDO,994,12,331,,c24fed0f-13e1-43cb-a3f0-01c165f84b3a,89d27731-5e60-4e5d-a118-0bb78f28429e,c41d369b-8fc8-4610-8509-647995953aca,ae7b1f02-1415-4a7e-9447-0b30ba528794
Piso en venta en Mirasierra,FUENCARRAL,215,4,,FUENCARRAL-EL PARDO,2360,10,590,C,884b78f0-086d-4209-9341-87561d0fc0c5,f1284c0b-123d-4167-9fbb-44f6586278e3,596de37d-0ec5-430c-a964-e7475e1bf8cf,5b72f4e4-55bb-4ccb-9222-f4e21371abc1
Casa o chalet independiente en venta en avenida del Cardenal Herrera Oria,PEÑAGRANDE,202,6,Avenida del Cardenal Herrera Oria,FUENCARRAL-EL PARDO,1897,9,316,,c3354e83-0794-45ca-89dc-92e68c00c27d,2df00651-384c-4fdb-9660-213867392e27,d13d47ed-2b20-4e3a-9588-c2f06f2a8ebf,6ab23001-27aa-4ae2-8c71-46849b88b2ba
"Chalet adosado en venta en calle Gascones, 3",PEÑAGRANDE,560,6,Calle Gascones 3,FUENCARRAL-EL PARDO,2514,4,419,D,053b427e-a465-49a7-b8a2-5913c4d82577,2a33b310-686e-4724-98f0-757e5240ce10,86faea3c-04e1-4b66-bbb0-7c55311bf9a4,b206fe16-d4c1-4e21-98b2-3e7c112e2e4b
Piso en venta en calle Grañón,LAS TABLAS,93,2,Calle Grañón,FUENCARRAL-EL PARDO,1368,14,684,,1a0b0b2c-8046-4689-9059-57cf8c290538,86e8721f-dd6e-4b5a-a461-33e5777aa046,d661317e-c05a-4505-82d3-b891e9d58f35,1108c3e6-9509-408d-841e-3e90f8cc9327
"Ático en venta en mirallos, 14",LAS TABLAS,202,3,mirallos 14,FUENCARRAL-EL PARDO,2048,10,682,E,5071de10-b1c3-499a-97c9-b2c8fb45e69d,3af71fa7-5930-4703-9a5a-4e1d4b9e203a,af8a8f98-5256-44dd-8650-08b39b2b963f,b2a894ec-f574-4283-932c-975aa028c202
Dúplex en venta en Peñagrande,FUENCARRAL,265,4,,FUENCARRAL-EL PARDO,2386,9,596,E,dc064a24-0594-4a6e-8259-857d9d8d4690,2386f191-fd66-412e-bf65-3163f0ab2f6f,c057bddc-cec1-4125-adef-50f3e21ecd42,4dd08db7-7483-4c66-a889-7056534d3952
